Gene Symbol	GO - Biological Process	GO - Cellular Component	GO - Molecular Function	GO ID	GSEA Standard Name	
TGVEG_255710-t26_1-p1	-	-	-	-	-	
TGVEG_258010-t26_1-p1	-	-	-	-	-	
TGVEG_266100-t26_1-p1	-	-	-	-	-	
TGVEG_266950-t26_1-p1	-	-	-	-	-	
TGVEG_272540-t26_1-p1	-	-	-	-	-	
TGVEG_295760-t26_1-p1	-	-	-	-	-	
TGVEG_301440-t26_1-p1	-	-	-	-	-	
TGVEG_305860-t26_1-p1	-	-	-	-	-	
TGVEG_312570-t26_1-p1	-	-	-	-	-	
TGVEG_316150-t26_1-p1	-	-	-	-	-	
TP01_0983-t26_1-p1	-	-	-	-	-	
TP01_1073-t26_1-p1	-	-	-	-	-	
TP04_0518-t26_1-p1	-	-	-	-	-	
cgd3_920-t26_1-p1	-	-	-	-	-	
cgd5_820-t26_1-p1	-	-	-	-	-	
cgd6_3400-t26_1-p1	-	-	-	-	-	
cgd7_40-t26_1-p1	-	-	-	-	-	
BBM_I01965	-	-	GO:0005524 [Name: ATP binding]	-	-	
BBM_I02055	-	-	GO:0005524 [Name: ATP binding]	-	-	
BBM_II02605	-	-	GO:0005524 [Name: ATP binding]	-	-	
BBM_III04665	-	-	GO:0005524 [Name: ATP binding]	-	-	
PBANKA_1029900	-	-	-	-	-	
PBANKA_1118600	-	-	-	-	-	
PBANKA_1221600	-	-	-	-	-	
PBANKA_1423200	-	-	-	-	-	
PCHAS_1030700	-	-	-	-	-	
PCHAS_1118100	-	-	-	-	-	
PCHAS_1222300	-	-	-	-	-	
PCHAS_1425000	-	-	-	-	-	
PCYB_011820	GO:0051301 [Name: cell division]	-	GO:0005524 [Name: ATP binding]	-	-	
PCYB_113810	GO:0051301 [Name: cell division]	-	GO:0005524 [Name: ATP binding]; GO:0016787 [Name: hydrolase activity]	-	-	
PCYB_134400	-	-	GO:0005524 [Name: ATP binding]	-	-	
PCYB_143390	-	-	GO:0005524 [Name: ATP binding]	-	-	
PF3D7_0619400	-	-	-	-	-	
PF3D7_0711000	-	-	-	-	-	
PF3D7_0814300	-	-	-	-	-	
PF3D7_1412700	-	-	-	-	-	
PKNH_0109700	-	-	-	-	-	
PKNH_1131000	-	-	-	-	-	
PKNH_1345600	-	-	-	-	-	
PKNH_1425900	-	-	-	-	-	
PRCDC_0617800	-	-	-	-	-	
PRCDC_0709200	-	-	-	-	-	
PRCDC_0813700	-	-	-	-	-	
PRCDC_1412000	-	-	-	-	-	
PVX_085820	-	-	GO:0005524 [Name: ATP binding]	-	-	
PVX_088085	GO:0051301 [Name: cell division]	-	GO:0005524 [Name: ATP binding]	-	-	
PVX_114095	GO:0051301 [Name: cell division]	-	GO:0016787 [Name: hydrolase activity]; GO:0005524 [Name: ATP binding]	-	-	
PVX_123055	-	-	GO:0005524 [Name: ATP binding]	-	-	
PYYM_1032000	-	-	-	-	-	
PYYM_1120600	-	-	-	-	-	
PYYM_1224300	-	-	-	-	-	
PYYM_1427000	-	-	-	-	-	
PmUG01_01022800.1-p1	-	-	-	-	-	
PmUG01_11044200.1-p1	-	-	-	-	-	
PmUG01_13045700.1-p1	-	-	-	-	-	
PmUG01_14041900.1-p1	-	-	-	-	-	
TGVEG_230710-t26_1-p1	-	-	-	-	-	
TGVEG_235610-t26_1-p1	-	-	-	-	-	
TGVEG_255210-t26_1-p1	-	-	-	-	-	
TGVEG_259260-t26_1-p1	-	-	-	-	-	
TGVEG_273090-t26_1-p1	-	-	-	-	-	
TGVEG_308960-t26_1-p1	-	-	-	-	-	
TGVEG_321640-t26_1-p1	-	-	-	-	-	
TP01_0937-t26_1-p1	-	-	-	-	-	
TP01_1158-t26_1-p1	-	-	-	-	-	
TP02_0059-t26_1-p1	-	-	-	-	-	
TP03_0490-t26_1-p1	-	-	-	-	-	
cgd1_330-t26_1-p1	-	-	-	-	-	
cgd4_1730-t26_1-p1	-	-	-	-	-	
cgd5_2010-t26_1-p1	-	-	-	-	-	
BBM_II01030	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
BBM_II04035	GO:0055085 [Name: transmembrane transport]	GO:0016021 [Name: integral component of membrane]	-	-	-	
BBM_III00065	GO:0055085 [Name: transmembrane transport]	GO:0016021 [Name: integral component of membrane]	-	-	-	
BBM_III01030	GO:0055085 [Name: transmembrane transport]	GO:0016021 [Name: integral component of membrane]	-	-	-	
BBM_III06085	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PBANKA_0208300	-	-	-	-	-	
PBANKA_0208400	-	-	-	-	-	
PBANKA_0918300	-	-	-	-	-	
PCHAS_0206700	-	-	-	-	-	
PCHAS_0206800	-	-	-	-	-	
PCHAS_0927800	-	-	-	-	-	
PCHAS_1146800	-	-	-	-	-	
PCYB_021900	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PCYB_021910	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PCYB_093600	GO:0055085 [Name: transmembrane transport]	GO:0016021 [Name: integral component of membrane]	-	-	-	
PF3D7_0104700	-	-	-	-	-	
PF3D7_0104800	-	-	-	-	-	
PF3D7_1129900	-	-	-	-	-	
PKNH_0208700	-	-	-	-	-	
PKNH_0208800	-	-	-	-	-	
PKNH_0927800	-	-	-	-	-	
PRCDC_0102600	-	-	-	-	-	
PRCDC_0102700	-	-	-	-	-	
PRCDC_1128300	-	-	-	-	-	
PVX_081515	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PVX_081520	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PVX_092105	GO:0055085 [Name: transmembrane transport]	GO:0016021 [Name: integral component of membrane]	-	-	-	
PYYM_0211200	-	-	-	-	-	
PYYM_0211300	-	-	-	-	-	
PYYM_0919400	-	-	-	-	-	
PmUG01_02018800.1-p1	-	-	-	-	-	
PmUG01_02018900.1-p1	-	-	-	-	-	
PmUG01_09039000.1-p1	-	-	-	-	-	
TGVEG_205520-t26_1-p1	-	-	-	-	-	
TGVEG_215490-t26_1-p1	-	-	-	-	-	
TGVEG_216710-t26_1-p1	-	-	-	-	-	
TGVEG_220600A-t26_1-p1	-	-	-	-	-	
TGVEG_220600B-t26_1-p1	-	-	-	-	-	
TGVEG_240810-t26_1-p1	-	-	-	-	-	
TGVEG_248420-t26_1-p1	-	-	-	-	-	
TGVEG_248610-t26_1-p1	-	-	-	-	-	
TGVEG_249580-t26_1-p1	-	-	-	-	-	
TGVEG_257530-t26_1-p1	-	-	-	-	-	
TGVEG_263230-t26_1-p1	-	-	-	-	-	
TGVEG_263260-t26_1-p1	-	-	-	-	-	
TGVEG_290860-t26_1-p1	-	-	-	-	-	
TGVEG_293420-t26_1-p1	-	-	-	-	-	
TGVEG_318150-t26_1-p1	-	-	-	-	-	
TP01_0355-t26_1-p1	-	-	-	-	-	
TP02_0293-t26_1-p1	-	-	-	-	-	
TP02_0672-t26_1-p1	-	-	-	-	-	
TP02_0673-t26_1-p1	-	-	-	-	-	
TP02_0674-t26_1-p1	-	-	-	-	-	
cgd2_1310-t26_1-p1	-	-	-	-	-	
BBM_III05040	-	-	GO:0046872 [Name: metal ion binding]	-	-	
PBANKA_0503500	-	-	-	-	-	
PBANKA_1206800	-	-	-	-	-	
PBANKA_1239800	-	-	-	-	-	
PCHAS_0503600	-	-	-	-	-	
PCHAS_1207500	-	-	-	-	-	
PCHAS_1240200	-	-	-	-	-	
PCYB_061360	-	-	GO:0046872 [Name: metal ion binding]	-	-	
PCYB_081790	-	-	GO:0046872 [Name: metal ion binding]	-	-	
PCYB_094050	-	-	GO:0046872 [Name: metal ion binding]	-	-	
PCYB_101660	-	-	GO:0046872 [Name: metal ion binding]	-	-	
PCYB_133280	-	-	GO:0046872 [Name: metal ion binding]	-	-	
PF3D7_0525000	-	-	-	-	-	
PF3D7_1008600	-	-	-	-	-	
PF3D7_1019300	-	-	-	-	-	
PF3D7_1134600	-	-	-	-	-	
PF3D7_1425600	-	-	-	-	-	
PKNH_0603500	-	-	-	-	-	
PKNH_0807600	-	-	-	-	-	
PKNH_0932800	-	-	-	-	-	
PKNH_1007800	-	-	-	-	-	
PRCDC_0524100	-	-	-	-	-	
PRCDC_1008000	-	-	-	-	-	
PRCDC_1018700	-	-	-	-	-	
PRCDC_1133000	-	-	-	-	-	
PRCDC_1424900	-	-	-	-	-	
PVX_001830	-	-	GO:0046872 [Name: metal ion binding]	-	-	
PVX_079995	-	-	GO:0046872 [Name: metal ion binding]	-	-	
PVX_085245	-	-	GO:0046872 [Name: metal ion binding]	-	-	
PVX_092340	-	-	GO:0046872 [Name: metal ion binding]	-	-	
PVX_094625	-	-	GO:0046872 [Name: metal ion binding]	-	-	
PYYM_0503900	-	-	-	-	-	
PYYM_1209400	-	-	-	-	-	
PYYM_1242200	-	-	-	-	-	
PmUG01_08024400.1-p1	-	-	-	-	-	
PmUG01_09043800.1-p1	-	-	-	-	-	
PmUG01_10019500.1-p1	-	-	-	-	-	
PmUG01_13034500.1-p1	-	-	-	-	-	
TGVEG_213660-t26_1-p1	-	-	-	-	-	
TGVEG_218300-t26_1-p1	-	-	-	-	-	
TGVEG_219670-t26_1-p1	-	-	-	-	-	
TGVEG_242090-t26_1-p1	-	-	-	-	-	
TGVEG_246200-t26_1-p1	-	-	-	-	-	
TGVEG_248270-t26_1-p1	-	-	-	-	-	
TGVEG_268570-t26_1-p1	-	-	-	-	-	
TGVEG_294785-t26_1-p1	-	-	-	-	-	
TGVEG_294840-t26_1-p1	-	-	-	-	-	
TGVEG_311100-t26_1-p1	-	-	-	-	-	
TGVEG_313740-t26_1-p1	-	-	-	-	-	
TP02_0087-t26_1-p1	-	-	-	-	-	
cgd6_1330-t26_1-p1	-	-	-	-	-	
cgd7_1120-t26_1-p1	-	-	-	-	-	
cgd7_3190-t26_1-p1	-	-	-	-	-	
BBM_I01030	-	-	GO:0003676 [Name: nucleic acid binding]; GO:0005524 [Name: ATP binding]; GO:0004386 [Name: helicase activity]	-	-	
BBM_I01485	-	-	GO:0005524 [Name: ATP binding]; GO:0003676 [Name: nucleic acid binding]	-	-	
BBM_I01910	-	-	GO:0004386 [Name: helicase activity]; GO:0003676 [Name: nucleic acid binding]; GO:0005524 [Name: ATP binding]	-	-	
BBM_II03965	-	-	GO:0004386 [Name: helicase activity]; GO:0005524 [Name: ATP binding]; GO:0003676 [Name: nucleic acid binding]	-	-	
BBM_III09930	-	-	GO:0005524 [Name: ATP binding]; GO:0004386 [Name: helicase activity]; GO:0003676 [Name: nucleic acid binding]	-	-	
PBANKA_1108300	-	-	-	-	-	
PBANKA_1309700	-	-	-	-	-	
PBANKA_1426900	-	-	-	-	-	
PBANKA_1441900	-	-	-	-	-	
PCHAS_1108000	-	-	-	-	-	
PCHAS_1312900	-	-	-	-	-	
PCHAS_1428700	-	-	-	-	-	
PCHAS_1443900	-	-	-	-	-	
PCYB_103290	-	-	GO:0005524 [Name: ATP binding]; GO:0004386 [Name: helicase activity]; GO:0003676 [Name: nucleic acid binding]	-	-	
PCYB_126910	-	-	GO:0003676 [Name: nucleic acid binding]; GO:0005524 [Name: ATP binding]; GO:0004386 [Name: helicase activity]	-	-	
PCYB_143760	-	-	GO:0003676 [Name: nucleic acid binding]; GO:0005524 [Name: ATP binding]; GO:0004386 [Name: helicase activity]	-	-	
PCYB_145280	-	-	GO:0004386 [Name: helicase activity]; GO:0005524 [Name: ATP binding]; GO:0003676 [Name: nucleic acid binding]	-	-	
PF3D7_0508700	-	-	-	-	-	
PF3D7_0810600	-	-	-	-	-	
PF3D7_1227100	-	-	-	-	-	
PF3D7_1445900	-	-	-	-	-	
PKNH_1024900	-	-	-	-	-	
PKNH_1236300	-	-	-	-	-	
PKNH_1430100	-	-	-	-	-	
PKNH_1446500	-	-	-	-	-	
PRCDC_0507900	-	-	-	-	-	
PRCDC_0809900	-	-	-	-	-	
PRCDC_1226400	-	-	-	-	-	
PRCDC_1445200	-	-	-	-	-	
PVX_097995	-	-	GO:0005524 [Name: ATP binding]; GO:0003676 [Name: nucleic acid binding]; GO:0004386 [Name: helicase activity]	-	-	
PVX_118190	-	-	GO:0003676 [Name: nucleic acid binding]; GO:0005524 [Name: ATP binding]; GO:0004386 [Name: helicase activity]	-	-	
PVX_123240	-	-	GO:0004386 [Name: helicase activity]; GO:0003676 [Name: nucleic acid binding]; GO:0005524 [Name: ATP binding]	-	-	
PVX_123985	-	-	GO:0003676 [Name: nucleic acid binding]; GO:0005524 [Name: ATP binding]; GO:0004386 [Name: helicase activity]	-	-	
PYYM_1110500	-	-	-	-	-	
PYYM_1310500	-	-	-	-	-	
PYYM_1430700	-	-	-	-	-	
PYYM_1446000	-	-	-	-	-	
PmUG01_06016200.1-p1	-	-	-	-	-	
PmUG01_12071100.1-p1	-	-	-	-	-	
PmUG01_14045700.1-p1	-	-	-	-	-	
PmUG01_14061400.1-p1	-	-	-	-	-	
TGVEG_221660-t26_1-p1	-	-	-	-	-	
TGVEG_226250-t26_1-p1	-	-	-	-	-	
TGVEG_236650-t26_1-p1	-	-	-	-	-	
TGVEG_313240-t26_1-p1	-	-	-	-	-	
TP03_0478-t26_1-p1	-	-	-	-	-	
TP03_0532-t26_1-p1	-	-	-	-	-	
TP03_0830-t26_1-p1	-	-	-	-	-	
TP04_0562-t26_1-p1	-	-	-	-	-	
cgd2_1010-t26_1-p1	-	-	-	-	-	
cgd4_3000-t26_1-p1	-	-	-	-	-	
cgd8_800-t26_1-p1	-	-	-	-	-	
PF3D7_0201300	-	-	-	-	-	
PF3D7_0401500	-	-	-	-	-	
PF3D7_0617600	-	-	-	-	-	
PF3D7_0901600	-	-	-	-	-	
PF3D7_1149900	-	-	-	-	-	
PRCDC_0002200	-	-	-	-	-	
PRCDC_0002700	-	-	-	-	-	
PRCDC_0004200	-	-	-	-	-	
PRCDC_0005700	-	-	-	-	-	
PRCDC_0009200	-	-	-	-	-	
PRCDC_0010200	-	-	-	-	-	
PRCDC_0011700	-	-	-	-	-	
PRCDC_0013700	-	-	-	-	-	
PRCDC_0015600	-	-	-	-	-	
PRCDC_0017000	-	-	-	-	-	
PRCDC_0019300	-	-	-	-	-	
PRCDC_0019800	-	-	-	-	-	
PRCDC_0022400	-	-	-	-	-	
PRCDC_0024200	-	-	-	-	-	
PRCDC_0026200	-	-	-	-	-	
PRCDC_0030300	-	-	-	-	-	
PRCDC_0031300	-	-	-	-	-	
PRCDC_0033800	-	-	-	-	-	
PRCDC_0034000	-	-	-	-	-	
PRCDC_0034700	-	-	-	-	-	
PRCDC_0038000	-	-	-	-	-	
PRCDC_0039000	-	-	-	-	-	
PRCDC_0041000	-	-	-	-	-	
PRCDC_0044100	-	-	-	-	-	
PRCDC_0044700	-	-	-	-	-	
PRCDC_0045000	-	-	-	-	-	
PRCDC_0046300	-	-	-	-	-	
PRCDC_0047000	-	-	-	-	-	
PRCDC_0047300	-	-	-	-	-	
PRCDC_0048300	-	-	-	-	-	
PRCDC_0049000	-	-	-	-	-	
PRCDC_0053600	-	-	-	-	-	
PRCDC_0053800	-	-	-	-	-	
PRCDC_0054900	-	-	-	-	-	
PRCDC_0055300	-	-	-	-	-	
PRCDC_0055400	-	-	-	-	-	
PRCDC_0056900	-	-	-	-	-	
PRCDC_0112800	-	-	-	-	-	
PRCDC_0200400	-	-	-	-	-	
PRCDC_0300100	-	-	-	-	-	
PRCDC_0301600	-	-	-	-	-	
PRCDC_0410700	-	-	-	-	-	
PRCDC_0729000	-	-	-	-	-	
PRCDC_0729500	-	-	-	-	-	
PRCDC_1000100	-	-	-	-	-	
PRCDC_1038700	-	-	-	-	-	
PRCDC_1100400	-	-	-	-	-	
PBANKA_0214000	-	-	-	-	-	
PBANKA_0416100	-	-	-	-	-	
PBANKA_0507300	-	-	-	-	-	
PBANKA_0925400	-	-	-	-	-	
PCHAS_0212400	-	-	-	-	-	
PCHAS_0417000	-	-	-	-	-	
PCHAS_0507400	-	-	-	-	-	
PCHAS_0919000	-	-	-	-	-	
PCYB_022480	GO:0007018 [Name: microtubule-based movement]	-	GO:0003777 [Name: microtubule motor activity]; GO:0005524 [Name: ATP binding]; GO:0016887 [Name: ATPase activity]	-	-	
PCYB_061740	GO:0003341 [Name: cilium movement]	GO:0005858 [Name: axonemal dynein complex]	GO:0003777 [Name: microtubule motor activity]; GO:0005524 [Name: ATP binding]; GO:0016887 [Name: ATPase activity]	-	-	
PCYB_071310	GO:0007018 [Name: microtubule-based movement]	GO:0030286 [Name: dynein complex]	GO:0005524 [Name: ATP binding]; GO:0016887 [Name: ATPase activity]; GO:0003777 [Name: microtubule motor activity]	-	-	
PCYB_092890	GO:0007018 [Name: microtubule-based movement]	GO:0030286 [Name: dynein complex]	GO:0003777 [Name: microtubule motor activity]; GO:0005524 [Name: ATP binding]; GO:0016887 [Name: ATPase activity]	-	-	
PF3D7_0729900	-	-	-	-	-	
PF3D7_0905300	-	-	-	-	-	
PF3D7_1023100	-	-	-	-	-	
PF3D7_1122900	-	-	-	-	-	
PKNH_0214800	-	-	-	-	-	
PKNH_0607600	-	-	-	-	-	
PKNH_0703000	-	-	-	-	-	
PKNH_0920700	-	-	-	-	-	
PRCDC_0726700	-	-	-	-	-	
PRCDC_0903400	-	-	-	-	-	
PRCDC_1022500	-	-	-	-	-	
PRCDC_1121300	-	-	-	-	-	
PVX_081792	GO:0007018 [Name: microtubule-based movement]	GO:0030286 [Name: dynein complex]	GO:0016887 [Name: ATPase activity]; GO:0005524 [Name: ATP binding]; GO:0003777 [Name: microtubule motor activity]	-	-	
PVX_091760	GO:0007018 [Name: microtubule-based movement]	GO:0030286 [Name: dynein complex]	GO:0005524 [Name: ATP binding]; GO:0016887 [Name: ATPase activity]; GO:0003777 [Name: microtubule motor activity]	-	-	
PVX_098710	GO:0007018 [Name: microtubule-based movement]	GO:0030286 [Name: dynein complex]	GO:0003777 [Name: microtubule motor activity]; GO:0005524 [Name: ATP binding]; GO:0016887 [Name: ATPase activity]	-	-	
PVX_111560	GO:0003341 [Name: cilium movement]	GO:0005858 [Name: axonemal dynein complex]	GO:0016887 [Name: ATPase activity]; GO:0005524 [Name: ATP binding]; GO:0003777 [Name: microtubule motor activity]	-	-	
PYYM_0216900	-	-	-	-	-	
PYYM_0418900	-	-	-	-	-	
PYYM_0507700	-	-	-	-	-	
PYYM_0926800	-	-	-	-	-	
PmUG01_02024500.1-p1	-	-	-	-	-	
PmUG01_07016800.1-p1	-	-	-	-	-	
PmUG01_09032100.1-p1	-	-	-	-	-	
PmUG01_10034400.1-p1	-	-	-	-	-	
TGVEG_203135-t26_1-p1	-	-	-	-	-	
TGVEG_230830-t26_1-p1	-	-	-	-	-	
TGVEG_235920-t26_1-p1	-	-	-	-	-	
TGVEG_243482-t26_1-p1	-	-	-	-	-	
TGVEG_249840-t26_1-p1	-	-	-	-	-	
TGVEG_261022-t26_1-p1	-	-	-	-	-	
TGVEG_273478-t26_1-p1	-	-	-	-	-	
TGVEG_286932-t26_1-p1	-	-	-	-	-	
TGVEG_294550-t26_1-p1	-	-	-	-	-	
TGVEG_306338A-t26_1-p1	-	-	-	-	-	
TGVEG_306338B-t26_1-p1	-	-	-	-	-	
TGVEG_309980-t26_1-p1	-	-	-	-	-	
TP01_0834-t26_1-p1	-	-	-	-	-	
TP01_0835-t26_1-p1	-	-	-	-	-	
cgd1_750-t26_1-p1	-	-	-	-	-	
PmUG01_00016700.1-p1	-	-	-	-	-	
PmUG01_00016800.1-p1	-	-	-	-	-	
PmUG01_00017200.1-p1	-	-	-	-	-	
PmUG01_00028350.1-p1	-	-	-	-	-	
PmUG01_00029100.1-p1	-	-	-	-	-	
PmUG01_00039600.1-p1	-	-	-	-	-	
PmUG01_00039700.1-p1	-	-	-	-	-	
PmUG01_00041900.1-p1	-	-	-	-	-	
PmUG01_00044600.1-p1	-	-	-	-	-	
PmUG01_00046600.1-p1	-	-	-	-	-	
PmUG01_00046700.1-p1	-	-	-	-	-	
PmUG01_00053100.1-p1	-	-	-	-	-	
PmUG01_00055500.1-p1	-	-	-	-	-	
PmUG01_00055600.1-p1	-	-	-	-	-	
PmUG01_00056600.1-p1	-	-	-	-	-	
PmUG01_00056700.1-p1	-	-	-	-	-	
PmUG01_01010800.1-p1	-	-	-	-	-	
PmUG01_01011000.1-p1	-	-	-	-	-	
PmUG01_01032500.1-p1	-	-	-	-	-	
PmUG01_01034100.1-p1	-	-	-	-	-	
PmUG01_03032400.1-p1	-	-	-	-	-	
PmUG01_04012100.1-p1	-	-	-	-	-	
PmUG01_04012300.1-p1	-	-	-	-	-	
PmUG01_05015000.1-p1	-	-	-	-	-	
PmUG01_05041950.1-p1	-	-	-	-	-	
PmUG01_07049500.1-p1	-	-	-	-	-	
PmUG01_07049600.1-p1	-	-	-	-	-	
PmUG01_08010700.1-p1	-	-	-	-	-	
PmUG01_08014050.1-p1	-	-	-	-	-	
PmUG01_08017000.1-p1	-	-	-	-	-	
PmUG01_08056700.1-p1	-	-	-	-	-	
PmUG01_08056800.1-p1	-	-	-	-	-	
PmUG01_08059900.1-p1	-	-	-	-	-	
PmUG01_08063100.1-p1	-	-	-	-	-	
PmUG01_08063200.1-p1	-	-	-	-	-	
PmUG01_10049900.1-p1	-	-	-	-	-	
PmUG01_10050600.1-p1	-	-	-	-	-	
PmUG01_10051700.1-p1	-	-	-	-	-	
PmUG01_10054500.1-p1	-	-	-	-	-	
PmUG01_10054600.1-p1	-	-	-	-	-	
PmUG01_11011700.1-p1	-	-	-	-	-	
PmUG01_11013750.1-p1	-	-	-	-	-	
PmUG01_11014200.1-p1	-	-	-	-	-	
PmUG01_11014300.1-p1	-	-	-	-	-	
PmUG01_11015100.1-p1	-	-	-	-	-	
PmUG01_13057150.1-p1	-	-	-	-	-	
PmUG01_13063300.1-p1	-	-	-	-	-	
PmUG01_13067800.1-p1	-	-	-	-	-	
PmUG01_14011300.1-p1	-	-	-	-	-	
PCYB_001040	-	-	-	-	-	
PCYB_001250	-	-	-	-	-	
PCYB_001480	-	-	-	-	-	
PCYB_001490	-	-	-	-	-	
PCYB_001560	-	-	-	-	-	
PCYB_001840	-	-	-	-	-	
PCYB_001910	-	-	-	-	-	
PCYB_002060	-	-	-	-	-	
PCYB_002080	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PCYB_002090	-	-	-	-	-	
PCYB_002120	-	-	-	-	-	
PCYB_002130	-	-	-	-	-	
PCYB_002320	-	-	-	-	-	
PCYB_002330	-	-	-	-	-	
PCYB_002480	-	-	-	-	-	
PCYB_002730	-	-	GO:0016787 [Name: hydrolase activity]	-	-	
PCYB_002810	-	-	-	-	-	
PCYB_003120	-	-	-	-	-	
PCYB_003210	-	-	-	-	-	
PCYB_003350	-	-	-	-	-	
PCYB_005370	-	-	-	-	-	
PCYB_005570	-	-	-	-	-	
PCYB_005760	-	-	-	-	-	
PCYB_005910	-	-	-	-	-	
PCYB_006460	-	-	-	-	-	
PCYB_006570	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PCYB_006690	-	-	-	-	-	
PCYB_006940	-	-	-	-	-	
PCYB_007050	-	-	-	-	-	
PCYB_007110	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PCYB_007230	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PCYB_007290	-	-	-	-	-	
PCYB_007320	-	-	-	-	-	
PCYB_007590	-	-	-	-	-	
PCYB_007780	-	-	-	-	-	
PCYB_007800	-	-	-	-	-	
PCYB_007910	-	-	-	-	-	
PCYB_032240	-	-	-	-	-	
PCYB_032260	-	-	-	-	-	
PCYB_032270	-	-	-	-	-	
PCYB_032280	-	-	-	-	-	
PCYB_032285	-	-	-	-	-	
PCYB_062260	-	-	-	-	-	
PCYB_062270	-	-	-	-	-	
PCYB_123420	-	-	-	-	-	
PCYB_123430	-	-	-	-	-	
PCYB_123440	-	-	-	-	-	
PVX_048190	-	-	-	-	-	
BBM_II02155	GO:0019538 [Name: protein metabolic process]	-	GO:0005524 [Name: ATP binding]	-	-	
BBM_III04220	-	-	GO:0005524 [Name: ATP binding]	-	-	
BBM_III06720	GO:0019538 [Name: protein metabolic process]	-	GO:0005524 [Name: ATP binding]	-	-	
PBANKA_0714200	-	-	-	-	-	
PBANKA_0931200	-	-	-	-	-	
PBANKA_1035600	-	-	-	-	-	
PBANKA_API00206	-	-	-	-	-	
PCHAS_0723300	-	-	-	-	-	
PCHAS_0913100	-	-	-	-	-	
PCHAS_1036400	-	-	-	-	-	
PCHAS_API01100	-	-	-	-	-	
PCYB_052520	GO:0019538 [Name: protein metabolic process]	-	GO:0005524 [Name: ATP binding]	-	-	
PCYB_092290	GO:0019538 [Name: protein metabolic process]	-	GO:0005524 [Name: ATP binding]	-	-	
PCYB_134980	-	-	GO:0005524 [Name: ATP binding]; GO:0008233 [Name: peptidase activity]	-	-	
PF3D7_0816600	-	-	-	-	-	
PF3D7_1116800	-	-	-	-	-	
PF3D7_1406600	-	-	-	-	-	
PFC10_API0060	-	-	-	-	-	
PKNH_0503800	-	-	-	-	-	
PKNH_0914500	-	-	-	-	-	
PKNH_1351500	-	-	-	-	-	
PKNH_API04500	-	-	-	-	-	
PRCDC_0815900	-	-	-	-	-	
PRCDC_1115200	-	-	-	-	-	
PRCDC_1405900	-	-	-	-	-	
PRCDC_API03700	-	-	-	-	-	
PVX_086100	-	-	GO:0005524 [Name: ATP binding]; GO:0008233 [Name: peptidase activity]	-	-	
PVX_089580	GO:0019538 [Name: protein metabolic process]	-	GO:0005524 [Name: ATP binding]	-	-	
PVX_091470	GO:0019538 [Name: protein metabolic process]	-	GO:0005524 [Name: ATP binding]	-	-	
PYYM_0714300	-	-	-	-	-	
PYYM_0932600	-	-	-	-	-	
PYYM_1037700	-	-	-	-	-	
PYYM_API01000	-	-	-	-	-	
PmUG01_05031500.1-p1	-	-	-	-	-	
PmUG01_09026100.1-p1	-	-	-	-	-	
PmUG01_13051600.1-p1	-	-	-	-	-	
PmUG01_API003500.1-p1	-	-	-	-	-	
TGVEG_202580-t26_1-p1	-	-	-	-	-	
TGVEG_257990-t26_1-p1	-	-	-	-	-	
TGVEG_268650-t26_1-p1	-	-	-	-	-	
TGVEG_275690-t26_1-p1	-	-	-	-	-	
TGVEG_282200-t26_1-p1	-	-	-	-	-	
TP04_0174-t26_1-p1	-	-	-	-	-	
TP04_0800-t26_1-p1	-	-	-	-	-	
TP05_0023-t26_1-p1	-	-	-	-	-	
TP05_0024-t26_1-p1	-	-	-	-	-	
cgd7_2620-t26_1-p1	-	-	-	-	-	
BBM_II02025	-	-	GO:0005524 [Name: ATP binding]	-	-	
BBM_III01625	-	-	GO:0005524 [Name: ATP binding]	-	-	
BBM_III04650	GO:0043044 [Name: ATP-dependent chromatin remodeling]; GO:0016569 [Name: covalent chromatin modification]	GO:0016589 [Name: NURF complex]	GO:0004386 [Name: helicase activity]; GO:0016887 [Name: ATPase activity]; GO:0003677 [Name: DNA binding]; GO:0005524 [Name: ATP binding]; GO:0031491 [Name: nucleosome binding]	-	-	
PBANKA_0312700	-	-	-	-	-	
PBANKA_0710800	-	-	-	-	-	
PBANKA_0942700	-	-	-	-	-	
PCHAS_0314800	-	-	-	-	-	
PCHAS_0719900	-	-	-	-	-	
PCHAS_0901600	-	-	-	-	-	
PCYB_041430	-	-	GO:0005524 [Name: ATP binding]; GO:0004386 [Name: helicase activity]	-	-	
PCYB_052120	-	-	GO:0005524 [Name: ATP binding]; GO:0004386 [Name: helicase activity]	-	-	
PCYB_091120	-	-	GO:0005524 [Name: ATP binding]; GO:0003677 [Name: DNA binding]; GO:0004386 [Name: helicase activity]	-	-	
PF3D7_0216000	-	-	-	-	-	
PF3D7_0820000	-	-	-	-	-	
PF3D7_1104200	-	-	-	-	-	
PKNH_0404900	-	-	-	-	-	
PKNH_0901800	-	-	-	-	-	
